,Duration,Magnitude,%_users,Outflow_drought_min,Outflow_10th,%_users_36,Magnitude_36,%_users_37,Magnitude_37,%_users_38,Magnitude_38,%_users_39,Magnitude_39,%_users_45,Magnitude_45,%_users_50,Magnitude_50,%_users_51,Magnitude_51,%_users_52,Magnitude_52,%_users_53,Magnitude_53,%_users_70,Magnitude_70,%_users_72,Magnitude_72,Classification
650,0,0.0,0.0,0.0,57026.046876786,,,,,,,,,,,,,,,,,,,,,,,History
651,0,0.0,0.0,0.0,64607.903518538515,,,,,,,,,,,,,,,,,,,,,,,History
652,0,6.0,39.0,36183.32269877641,55298.88199517035,18.0,1.0,8.0,2.0,22.0,3.0,40.0,7.0,45.0,6.0,55.0,5.0,30.0,2.0,0.0,0.0,50.0,8.0,60.0,9.0,79.0,18.0,History
653,0,0.0,0.0,0.0,61695.38211613524,,,,,,,,,,,,,,,,,,,,,,,History
654,0,0.0,0.0,0.0,58399.69686130717,,,,,,,,,,,,,,,,,,,,,,,History
655,0,0.0,0.0,0.0,57179.37359845318,,,,,,,,,,,,,,,,,,,,,,,History
656,0,6.0,37.0,36359.49350337961,54232.31495234628,18.0,0.0,8.0,2.0,21.0,3.0,36.0,7.0,45.0,8.0,52.0,5.0,28.0,2.0,0.0,0.0,56.0,9.0,60.0,10.0,72.0,16.0,History
657,0,0.0,0.0,0.0,56542.20599314885,,,,,,,,,,,,,,,,,,,,,,,History
658,0,6.0,39.0,28592.418961413598,53466.46534504234,18.0,1.0,8.0,2.0,24.0,3.0,32.0,5.0,48.0,7.0,48.0,6.0,42.0,3.0,0.0,0.0,56.0,8.0,60.0,9.0,70.0,15.0,History
659,0,0.0,0.0,0.0,57904.719117194254,,,,,,,,,,,,,,,,,,,,,,,History
660,0,6.0,35.0,39196.72737054899,50469.321663839146,14.0,1.0,8.0,2.0,20.0,3.0,36.0,7.0,48.0,7.0,45.0,5.0,23.0,2.0,0.0,0.0,50.0,8.0,60.0,7.0,68.0,16.0,History
661,0,4.0,54.0,34615.4415158328,40981.331059056254,32.0,1.0,25.0,1.0,39.0,3.0,48.0,5.0,58.0,6.0,62.0,3.0,58.0,1.0,20.0,0.0,67.0,8.0,80.0,6.0,83.0,11.0,Paleo
662,0,6.0,62.0,32669.1071474586,38652.542583684946,57.0,1.0,50.0,2.0,46.0,4.0,52.0,7.0,58.0,7.0,72.0,5.0,65.0,2.0,20.0,1.0,67.0,9.0,80.0,7.0,87.0,15.0,Paleo
663,0,5.0,59.0,36047.9332694448,40567.13354463254,46.0,1.0,46.0,1.0,45.0,3.0,56.0,7.0,61.0,7.0,66.0,4.0,58.0,2.0,20.0,0.0,56.0,8.0,80.0,7.0,89.0,13.0,Paleo
664,0,5.0,60.0,36224.77755511082,37794.54152467394,43.0,1.0,54.0,1.0,45.0,3.0,56.0,6.0,58.0,6.0,66.0,4.0,60.0,2.0,20.0,0.0,61.0,8.0,80.0,7.0,91.0,11.0,Encompassing
665,0,4.0,46.0,33749.656939967404,39794.19092358588,25.0,1.0,12.0,1.0,30.0,3.0,36.0,5.0,48.0,6.0,59.0,4.0,56.0,1.0,20.0,0.0,56.0,7.0,70.0,6.0,77.0,9.0,Encompassing
666,0,6.0,65.0,24881.234868862794,32462.914135932482,64.0,2.0,54.0,2.0,46.0,4.0,56.0,6.0,61.0,7.0,83.0,5.0,70.0,3.0,20.0,1.0,67.0,9.0,80.0,8.0,89.0,13.0,Encompassing
667,0,5.0,60.0,29773.407476450982,37888.97417762196,54.0,1.0,46.0,1.0,45.0,3.0,52.0,6.0,61.0,7.0,72.0,4.0,63.0,2.0,20.0,0.0,56.0,9.0,80.0,8.0,85.0,13.0,Encompassing
668,0,4.0,65.0,38463.8578595244,41522.75950748997,64.0,1.0,54.0,1.0,51.0,3.0,56.0,6.0,58.0,6.0,76.0,3.0,72.0,1.0,20.0,0.0,61.0,8.0,80.0,6.0,87.0,11.0,Paleo
669,0,5.0,64.0,28773.26836248422,34597.189192245474,57.0,1.0,54.0,1.0,49.0,3.0,64.0,6.0,61.0,7.0,72.0,4.0,65.0,2.0,20.0,0.0,61.0,8.0,80.0,8.0,89.0,12.0,Encompassing
670,0,5.0,58.0,36360.060905007624,38694.38648017909,39.0,1.0,42.0,1.0,45.0,3.0,48.0,6.0,58.0,6.0,69.0,4.0,60.0,2.0,20.0,0.0,67.0,8.0,80.0,7.0,85.0,12.0,Encompassing
671,0,6.0,61.0,22817.476733573985,31036.442266897197,46.0,1.0,54.0,1.0,45.0,4.0,52.0,7.0,58.0,7.0,72.0,5.0,65.0,2.0,20.0,0.0,61.0,8.0,80.0,9.0,89.0,13.0,Encompassing
672,0,6.0,60.0,19009.12881267361,26142.25982406409,50.0,2.0,42.0,2.0,45.0,4.0,56.0,7.0,61.0,8.0,76.0,6.0,60.0,3.0,20.0,0.0,67.0,9.0,80.0,9.0,85.0,15.0,Encompassing
673,0,5.0,55.0,24919.173068585413,33913.39819516837,32.0,1.0,17.0,1.0,41.0,3.0,52.0,6.0,58.0,6.0,66.0,4.0,60.0,2.0,20.0,0.0,67.0,8.0,80.0,8.0,89.0,12.0,Encompassing
674,0,7.0,61.0,9298.489068974399,29518.1981184601,54.0,2.0,46.0,2.0,45.0,4.0,60.0,8.0,61.0,8.0,76.0,6.0,60.0,4.0,20.0,0.0,67.0,10.0,80.0,11.0,83.0,16.0,Encompassing
675,0,6.0,63.0,20400.456811656015,30147.071792141287,50.0,2.0,54.0,2.0,51.0,4.0,56.0,7.0,65.0,7.0,76.0,6.0,63.0,3.0,20.0,0.0,61.0,9.0,80.0,9.0,89.0,15.0,Encompassing
676,0,6.0,56.0,19223.420372305794,25894.179744180838,43.0,2.0,25.0,2.0,41.0,4.0,52.0,7.0,61.0,7.0,72.0,6.0,58.0,3.0,20.0,0.0,61.0,9.0,80.0,10.0,85.0,15.0,Encompassing
677,0,5.0,59.0,25715.627332918193,32214.763994282985,25.0,1.0,46.0,1.0,46.0,3.0,60.0,6.0,58.0,6.0,72.0,5.0,63.0,2.0,20.0,0.0,61.0,9.0,80.0,8.0,89.0,13.0,Encompassing
678,0,4.0,55.0,31724.0627315706,38509.96466911931,43.0,1.0,25.0,1.0,42.0,3.0,48.0,6.0,58.0,6.0,62.0,3.0,58.0,1.0,20.0,0.0,61.0,7.0,80.0,6.0,85.0,11.0,Encompassing
679,0,6.0,69.0,19647.5900936898,33113.989248531834,64.0,2.0,54.0,1.0,57.0,4.0,60.0,7.0,61.0,7.0,86.0,5.0,74.0,3.0,20.0,0.0,72.0,9.0,80.0,8.0,89.0,14.0,Encompassing
680,0,6.0,69.0,20736.11557951739,27973.658605010634,75.0,2.0,54.0,1.0,54.0,4.0,60.0,7.0,61.0,7.0,83.0,5.0,72.0,3.0,60.0,1.0,78.0,9.0,80.0,9.0,89.0,14.0,Encompassing
681,0,9.0,55.0,38183.9968743678,58707.031433291515,43.0,3.0,33.0,3.0,42.0,5.0,36.0,8.0,58.0,8.0,76.0,9.0,58.0,6.0,20.0,1.0,56.0,11.0,80.0,15.0,81.0,21.0,History
682,0,6.0,50.0,25078.183674387008,51558.71379397942,25.0,2.0,17.0,2.0,37.0,4.0,40.0,6.0,58.0,7.0,62.0,8.0,56.0,5.0,20.0,1.0,56.0,10.0,80.0,12.0,77.0,13.0,History
683,0,0.0,0.0,0.0,53976.62823689879,,,,,,,,,,,,,,,,,,,,,,,History
684,0,0.0,0.0,0.0,57734.58077868205,,,,,,,,,,,,,,,,,,,,,,,History
685,0,7.0,50.0,28278.66683032021,48037.92945868387,25.0,2.0,12.0,2.0,34.0,4.0,48.0,7.0,58.0,8.0,62.0,7.0,53.0,4.0,20.0,0.0,61.0,10.0,80.0,12.0,83.0,17.0,Paleo
686,0,7.0,50.0,26969.478851363416,44436.566197928885,21.0,2.0,21.0,2.0,36.0,4.0,40.0,6.0,58.0,8.0,66.0,8.0,53.0,4.0,20.0,1.0,56.0,9.0,80.0,12.0,81.0,16.0,Paleo
687,0,9.0,53.0,29731.709624201983,38555.92370759458,29.0,3.0,21.0,3.0,39.0,6.0,52.0,8.0,58.0,10.0,66.0,10.0,56.0,6.0,20.0,1.0,61.0,12.0,80.0,14.0,83.0,22.0,Paleo
688,0,0.0,0.0,0.0,62320.784525334864,,,,,,,,,,,,,,,,,,,,,,,History
689,0,6.0,47.0,33164.554848137406,43703.202800791536,21.0,1.0,12.0,2.0,30.0,3.0,36.0,6.0,52.0,7.0,62.0,6.0,49.0,2.0,20.0,0.0,50.0,9.0,80.0,9.0,85.0,13.0,Paleo
690,0,0.0,0.0,0.0,56101.40869040447,,,,,,,,,,,,,,,,,,,,,,,History
691,0,0.0,0.0,0.0,48400.96905554173,,,,,,,,,,,,,,,,,,,,,,,History
692,0,0.0,0.0,0.0,47119.289447599454,,,,,,,,,,,,,,,,,,,,,,,History
693,0,4.0,29.0,40017.213560791206,43469.432343270106,7.0,0.0,8.0,1.0,17.0,2.0,32.0,5.0,45.0,5.0,34.0,2.0,7.0,1.0,0.0,0.0,39.0,7.0,40.0,5.0,68.0,9.0,Paleo
694,0,4.0,21.0,42816.9310790136,46461.9766175375,4.0,0.0,8.0,0.0,11.0,2.0,32.0,5.0,26.0,5.0,21.0,2.0,5.0,0.0,0.0,0.0,33.0,8.0,30.0,4.0,51.0,11.0,History
695,0,4.0,23.0,42711.06380308321,47186.41429367362,4.0,0.0,8.0,0.0,12.0,2.0,28.0,7.0,26.0,4.0,24.0,2.0,9.0,1.0,0.0,0.0,39.0,7.0,40.0,3.0,57.0,10.0,History
696,0,0.0,0.0,0.0,47308.78826974799,,,,,,,,,,,,,,,,,,,,,,,History
697,0,0.0,0.0,0.0,45369.07424489074,,,,,,,,,,,,,,,,,,,,,,,History
698,0,0.0,0.0,0.0,45631.66549806193,,,,,,,,,,,,,,,,,,,,,,,History
699,0,0.0,0.0,0.0,45293.69567870004,,,,,,,,,,,,,,,,,,,,,,,History
700,0,0.0,0.0,0.0,45508.77197945341,,,,,,,,,,,,,,,,,,,,,,,History
701,0,4.0,37.0,36378.582867716395,40908.47792350284,14.0,0.0,8.0,1.0,20.0,2.0,36.0,5.0,48.0,6.0,52.0,3.0,33.0,1.0,0.0,0.0,44.0,7.0,60.0,5.0,72.0,10.0,Encompassing
702,0,4.0,36.0,36361.3387921524,38953.5871385784,14.0,0.0,8.0,1.0,16.0,3.0,40.0,6.0,48.0,5.0,48.0,3.0,35.0,1.0,0.0,0.0,44.0,7.0,60.0,5.0,68.0,10.0,Encompassing
703,0,4.0,36.0,35242.31176837439,37292.315101415035,11.0,0.0,8.0,1.0,18.0,2.0,40.0,6.0,45.0,6.0,41.0,3.0,28.0,1.0,0.0,0.0,44.0,7.0,60.0,6.0,75.0,11.0,Encompassing
704,0,4.0,39.0,36788.01001462681,38932.10333937144,18.0,0.0,8.0,1.0,21.0,3.0,40.0,5.0,48.0,6.0,55.0,3.0,33.0,1.0,20.0,0.0,56.0,7.0,60.0,5.0,74.0,11.0,Paleo
705,0,4.0,38.0,32272.000016766586,35718.20212172148,18.0,0.0,8.0,1.0,21.0,2.0,44.0,6.0,48.0,5.0,41.0,3.0,33.0,1.0,0.0,0.0,50.0,7.0,60.0,5.0,74.0,10.0,Encompassing
706,0,4.0,38.0,33939.4527845334,39195.663369148315,18.0,0.0,8.0,1.0,21.0,2.0,40.0,6.0,48.0,5.0,48.0,3.0,28.0,1.0,0.0,0.0,50.0,8.0,60.0,5.0,75.0,10.0,Encompassing
707,0,4.0,31.0,41518.186990457405,42607.34771941199,11.0,0.0,8.0,1.0,13.0,2.0,32.0,6.0,45.0,5.0,38.0,2.0,19.0,1.0,0.0,0.0,50.0,7.0,40.0,5.0,66.0,9.0,Paleo
708,0,4.0,34.0,35805.631805098215,40143.23099540642,18.0,0.0,8.0,1.0,13.0,2.0,36.0,6.0,48.0,5.0,41.0,3.0,19.0,1.0,0.0,0.0,44.0,7.0,60.0,5.0,74.0,11.0,Paleo
709,0,4.0,35.0,36016.54239111661,39500.57266921752,14.0,0.0,8.0,1.0,20.0,3.0,36.0,6.0,45.0,5.0,41.0,2.0,21.0,1.0,0.0,0.0,50.0,7.0,60.0,6.0,72.0,10.0,Encompassing
710,0,4.0,39.0,34598.21594249578,37411.05647358838,14.0,0.0,8.0,1.0,18.0,2.0,44.0,6.0,48.0,6.0,52.0,3.0,40.0,1.0,0.0,0.0,50.0,7.0,60.0,6.0,75.0,11.0,Encompassing
711,0,0.0,0.0,0.0,59193.64173026613,,,,,,,,,,,,,,,,,,,,,,,History
712,0,0.0,0.0,0.0,58697.53781726965,,,,,,,,,,,,,,,,,,,,,,,History
713,0,0.0,0.0,0.0,55329.09637855763,,,,,,,,,,,,,,,,,,,,,,,History
714,0,0.0,0.0,0.0,58723.390115619404,,,,,,,,,,,,,,,,,,,,,,,History
715,0,0.0,0.0,0.0,60206.50716935616,,,,,,,,,,,,,,,,,,,,,,,History
716,0,0.0,0.0,0.0,60080.633312022444,,,,,,,,,,,,,,,,,,,,,,,History
717,0,0.0,0.0,0.0,60685.84214397798,,,,,,,,,,,,,,,,,,,,,,,History
718,0,0.0,0.0,0.0,55172.423220767036,,,,,,,,,,,,,,,,,,,,,,,History
719,0,0.0,0.0,0.0,60341.619805371854,,,,,,,,,,,,,,,,,,,,,,,History
720,0,0.0,0.0,0.0,64246.19558863196,,,,,,,,,,,,,,,,,,,,,,,History
721,0,0.0,0.0,0.0,63781.96040481309,,,,,,,,,,,,,,,,,,,,,,,History
722,0,0.0,0.0,0.0,64622.758093159544,,,,,,,,,,,,,,,,,,,,,,,History
723,0,6.0,43.0,42282.359802602405,64113.61159030632,21.0,1.0,8.0,2.0,29.0,4.0,32.0,6.0,52.0,8.0,62.0,6.0,42.0,2.0,20.0,0.0,56.0,8.0,70.0,9.0,74.0,14.0,History
724,0,0.0,0.0,0.0,57113.80417292882,,,,,,,,,,,,,,,,,,,,,,,History
725,0,0.0,0.0,0.0,58168.86727109329,,,,,,,,,,,,,,,,,,,,,,,History
726,0,0.0,0.0,0.0,66354.32921846124,,,,,,,,,,,,,,,,,,,,,,,History
727,0,0.0,0.0,0.0,58425.030603908235,,,,,,,,,,,,,,,,,,,,,,,History
728,0,0.0,0.0,0.0,66602.91971311337,,,,,,,,,,,,,,,,,,,,,,,History
729,0,7.0,49.0,40949.418664622994,53016.90686776896,21.0,2.0,17.0,2.0,37.0,5.0,44.0,5.0,58.0,9.0,62.0,9.0,49.0,4.0,20.0,0.0,56.0,11.0,80.0,13.0,81.0,15.0,History
730,0,6.0,41.0,43857.387779095196,54276.089247857424,21.0,1.0,8.0,2.0,24.0,3.0,36.0,6.0,45.0,7.0,62.0,6.0,44.0,2.0,20.0,1.0,56.0,10.0,70.0,10.0,70.0,15.0,History
731,0,6.0,45.0,25999.859777574005,28571.021999325363,21.0,1.0,8.0,1.0,28.0,3.0,40.0,7.0,52.0,7.0,62.0,5.0,47.0,2.0,20.0,0.0,61.0,9.0,70.0,9.0,77.0,16.0,Encompassing
732,0,5.0,43.0,26887.9346030472,30146.40077804208,21.0,1.0,12.0,1.0,25.0,3.0,44.0,7.0,52.0,7.0,55.0,4.0,37.0,1.0,20.0,0.0,61.0,8.0,60.0,9.0,77.0,15.0,Encompassing
733,0,6.0,49.0,26615.636094806418,29375.8459310639,25.0,1.0,17.0,2.0,34.0,3.0,44.0,7.0,58.0,8.0,62.0,5.0,49.0,2.0,20.0,0.0,61.0,10.0,80.0,9.0,81.0,17.0,Encompassing
734,0,6.0,45.0,27240.488371123203,28492.194371325488,21.0,1.0,8.0,1.0,30.0,3.0,40.0,8.0,52.0,7.0,62.0,4.0,47.0,2.0,20.0,0.0,56.0,9.0,80.0,9.0,77.0,16.0,Encompassing
735,0,6.0,46.0,28462.459318965604,31052.803662885137,25.0,1.0,12.0,1.0,26.0,3.0,44.0,7.0,55.0,7.0,66.0,4.0,42.0,1.0,20.0,0.0,61.0,9.0,70.0,9.0,79.0,15.0,Encompassing
736,0,6.0,46.0,28726.1789612874,29874.48711612288,21.0,1.0,12.0,1.0,33.0,3.0,40.0,7.0,52.0,7.0,62.0,4.0,47.0,2.0,20.0,0.0,61.0,9.0,60.0,9.0,77.0,15.0,Encompassing
737,0,6.0,45.0,25175.76688654861,26988.404409317176,25.0,1.0,8.0,1.0,32.0,3.0,40.0,8.0,48.0,7.0,62.0,5.0,42.0,2.0,20.0,0.0,61.0,9.0,60.0,9.0,77.0,16.0,Encompassing
738,0,5.0,44.0,29164.828525521607,31192.096568721005,21.0,1.0,8.0,1.0,26.0,3.0,40.0,7.0,52.0,7.0,66.0,4.0,44.0,1.0,20.0,0.0,56.0,8.0,70.0,8.0,75.0,14.0,Encompassing
739,0,6.0,45.0,25465.1404833468,27827.419716462606,21.0,1.0,8.0,1.0,29.0,3.0,40.0,8.0,48.0,7.0,66.0,5.0,44.0,2.0,20.0,0.0,61.0,9.0,60.0,9.0,77.0,16.0,Encompassing
740,0,5.0,47.0,27000.245587900805,30077.77281104638,21.0,1.0,12.0,1.0,33.0,3.0,40.0,7.0,52.0,7.0,62.0,4.0,51.0,1.0,20.0,0.0,61.0,9.0,60.0,8.0,77.0,14.0,Encompassing
741,0,0.0,0.0,0.0,56655.18355156717,,,,,,,,,,,,,,,,,,,,,,,History
742,0,0.0,0.0,0.0,54752.75916170208,,,,,,,,,,,,,,,,,,,,,,,History
743,0,0.0,0.0,0.0,53286.82228917215,,,,,,,,,,,,,,,,,,,,,,,History
744,0,0.0,0.0,0.0,52504.99909255818,,,,,,,,,,,,,,,,,,,,,,,History
745,0,0.0,0.0,0.0,51775.925991817654,,,,,,,,,,,,,,,,,,,,,,,History
746,0,0.0,0.0,0.0,57759.65376323064,,,,,,,,,,,,,,,,,,,,,,,History
747,0,0.0,0.0,0.0,53563.76510308632,,,,,,,,,,,,,,,,,,,,,,,History
748,0,0.0,0.0,0.0,56556.91106977574,,,,,,,,,,,,,,,,,,,,,,,History
749,0,0.0,0.0,0.0,53235.73542015797,,,,,,,,,,,,,,,,,,,,,,,History
750,0,0.0,0.0,0.0,50521.604516806714,,,,,,,,,,,,,,,,,,,,,,,History
751,0,10.0,52.0,15418.185759468615,17133.383647357085,25.0,3.0,12.0,3.0,39.0,6.0,52.0,11.0,58.0,11.0,66.0,10.0,56.0,6.0,20.0,0.0,61.0,13.0,80.0,17.0,81.0,26.0,Encompassing
752,0,10.0,53.0,14572.370020463413,16084.892293526655,32.0,3.0,17.0,3.0,39.0,6.0,52.0,11.0,61.0,11.0,62.0,11.0,53.0,7.0,20.0,1.0,61.0,13.0,80.0,18.0,83.0,25.0,Encompassing
753,0,11.0,55.0,14844.9176920278,16243.890564510242,43.0,4.0,25.0,3.0,42.0,6.0,48.0,11.0,58.0,12.0,69.0,12.0,56.0,7.0,20.0,1.0,61.0,14.0,80.0,19.0,85.0,27.0,Encompassing
754,0,10.0,52.0,15778.450022276409,18437.813100225845,25.0,3.0,12.0,3.0,39.0,6.0,48.0,10.0,61.0,10.0,66.0,11.0,56.0,6.0,20.0,1.0,61.0,13.0,80.0,17.0,83.0,24.0,Encompassing
755,0,10.0,53.0,17409.560715769807,18048.61431474637,36.0,3.0,17.0,3.0,39.0,5.0,48.0,10.0,58.0,10.0,62.0,11.0,60.0,6.0,20.0,1.0,56.0,13.0,80.0,16.0,81.0,23.0,Encompassing
756,0,10.0,54.0,15238.654950442196,16989.896163312114,39.0,3.0,25.0,3.0,41.0,6.0,52.0,11.0,58.0,11.0,66.0,11.0,53.0,6.0,20.0,1.0,61.0,13.0,80.0,18.0,83.0,24.0,Encompassing
757,0,11.0,53.0,15793.128455696396,17186.06170789332,25.0,3.0,21.0,3.0,39.0,6.0,52.0,11.0,58.0,11.0,66.0,11.0,51.0,6.0,20.0,0.0,67.0,13.0,80.0,18.0,85.0,27.0,Encompassing
758,0,9.0,52.0,15480.513594822602,17702.460096945135,25.0,3.0,12.0,3.0,38.0,5.0,48.0,10.0,58.0,10.0,66.0,10.0,53.0,6.0,20.0,1.0,67.0,12.0,80.0,15.0,83.0,22.0,Encompassing
759,0,11.0,55.0,15182.046770194798,17043.371053091156,39.0,4.0,25.0,3.0,39.0,6.0,48.0,11.0,61.0,11.0,72.0,12.0,56.0,8.0,20.0,1.0,61.0,14.0,80.0,19.0,81.0,27.0,Encompassing
760,0,11.0,51.0,15942.918785042995,18041.29532713787,25.0,3.0,12.0,3.0,37.0,6.0,52.0,11.0,58.0,11.0,62.0,11.0,53.0,7.0,20.0,1.0,67.0,13.0,80.0,18.0,81.0,26.0,Encompassing
761,0,6.0,48.0,29040.5799038076,30304.2467303281,21.0,1.0,17.0,1.0,29.0,3.0,44.0,8.0,52.0,7.0,62.0,5.0,53.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,81.0,17.0,Encompassing
762,0,6.0,46.0,25482.785440495798,39776.503041270196,21.0,1.0,8.0,2.0,30.0,4.0,44.0,6.0,52.0,8.0,66.0,6.0,51.0,2.0,20.0,0.0,56.0,9.0,70.0,10.0,77.0,16.0,Paleo
763,0,7.0,49.0,22404.336806445608,25656.967379044676,25.0,1.0,12.0,2.0,33.0,4.0,48.0,7.0,58.0,8.0,62.0,7.0,49.0,3.0,20.0,0.0,61.0,9.0,80.0,10.0,81.0,18.0,Paleo
764,0,6.0,46.0,21528.530190955204,30379.284362149316,25.0,1.0,12.0,2.0,32.0,3.0,44.0,7.0,52.0,7.0,59.0,5.0,47.0,2.0,20.0,0.0,61.0,9.0,70.0,10.0,75.0,16.0,Encompassing
765,0,6.0,51.0,18675.560796463215,23040.629133064685,25.0,1.0,12.0,2.0,37.0,3.0,44.0,7.0,58.0,8.0,62.0,5.0,51.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,87.0,15.0,Encompassing
766,0,6.0,46.0,25601.731323951608,31664.18286419683,21.0,1.0,12.0,1.0,30.0,3.0,44.0,7.0,52.0,7.0,55.0,5.0,49.0,2.0,20.0,0.0,61.0,9.0,60.0,9.0,79.0,16.0,Paleo
767,0,7.0,50.0,17605.92978484797,23343.24884421672,25.0,1.0,12.0,2.0,36.0,4.0,48.0,7.0,58.0,8.0,62.0,6.0,58.0,3.0,20.0,0.0,61.0,9.0,70.0,11.0,81.0,18.0,Encompassing
768,0,6.0,50.0,26383.06803534361,27825.199942615334,21.0,1.0,12.0,2.0,38.0,3.0,44.0,7.0,58.0,7.0,66.0,6.0,51.0,2.0,20.0,0.0,61.0,8.0,80.0,10.0,81.0,16.0,Encompassing
769,0,6.0,48.0,21574.092541683596,24163.825818719353,25.0,1.0,12.0,2.0,33.0,3.0,40.0,7.0,58.0,7.0,62.0,6.0,49.0,2.0,20.0,0.0,61.0,9.0,70.0,10.0,81.0,15.0,Encompassing
770,0,7.0,47.0,20653.099787413837,23759.08713613083,21.0,1.0,12.0,2.0,30.0,4.0,40.0,8.0,52.0,8.0,62.0,6.0,49.0,3.0,20.0,0.0,61.0,10.0,80.0,12.0,79.0,18.0,Encompassing
771,0,5.0,44.0,31993.124583568213,42753.02710061554,21.0,1.0,8.0,1.0,30.0,3.0,40.0,5.0,48.0,6.0,62.0,5.0,47.0,2.0,20.0,0.0,56.0,8.0,60.0,7.0,75.0,11.0,Paleo
772,0,6.0,48.0,35776.2971409306,39160.1879391876,21.0,1.0,12.0,1.0,34.0,3.0,44.0,6.0,52.0,7.0,62.0,5.0,51.0,2.0,20.0,0.0,61.0,9.0,80.0,8.0,77.0,13.0,Paleo
773,0,6.0,49.0,31061.442476019616,37994.77879267697,21.0,1.0,12.0,2.0,36.0,3.0,48.0,6.0,61.0,7.0,62.0,5.0,47.0,2.0,20.0,0.0,61.0,9.0,80.0,8.0,81.0,14.0,Encompassing
774,0,6.0,51.0,31976.334429306597,37656.11995038156,25.0,1.0,17.0,1.0,38.0,3.0,48.0,6.0,58.0,6.0,66.0,5.0,53.0,2.0,20.0,0.0,61.0,8.0,80.0,9.0,81.0,14.0,Paleo
775,0,7.0,50.0,20132.021568412783,32631.032031256196,25.0,2.0,12.0,2.0,34.0,4.0,40.0,7.0,58.0,8.0,62.0,7.0,56.0,3.0,20.0,0.0,56.0,10.0,80.0,12.0,83.0,16.0,Paleo
776,0,6.0,54.0,22210.739370971998,30843.992709586702,25.0,1.0,29.0,2.0,45.0,4.0,52.0,7.0,58.0,8.0,66.0,6.0,53.0,3.0,20.0,0.0,61.0,9.0,80.0,10.0,81.0,15.0,Encompassing
777,0,6.0,58.0,22518.633696997196,33342.89362035228,43.0,1.0,46.0,2.0,45.0,4.0,52.0,7.0,58.0,7.0,72.0,6.0,63.0,3.0,20.0,0.0,56.0,9.0,80.0,10.0,81.0,16.0,Encompassing
778,0,6.0,54.0,21454.832120368803,31278.74743168921,39.0,1.0,21.0,2.0,37.0,4.0,48.0,7.0,58.0,7.0,66.0,6.0,53.0,3.0,20.0,0.0,61.0,9.0,80.0,10.0,89.0,15.0,Encompassing
779,0,6.0,48.0,19144.027316248812,33624.57053741487,21.0,1.0,12.0,1.0,33.0,3.0,40.0,7.0,58.0,6.0,62.0,5.0,51.0,3.0,20.0,0.0,56.0,9.0,80.0,8.0,81.0,14.0,Encompassing
780,0,5.0,50.0,24544.92112216561,30416.85424420645,21.0,1.0,12.0,1.0,38.0,3.0,48.0,7.0,61.0,6.0,62.0,5.0,51.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,81.0,13.0,Encompassing
781,0,7.0,57.0,21923.854940446196,27890.98448736564,39.0,2.0,33.0,2.0,43.0,5.0,56.0,7.0,61.0,8.0,69.0,8.0,60.0,4.0,20.0,1.0,67.0,11.0,80.0,11.0,83.0,17.0,Encompassing
782,0,6.0,59.0,19682.831902197584,34940.93960071486,43.0,2.0,46.0,2.0,45.0,4.0,60.0,6.0,61.0,8.0,69.0,6.0,56.0,3.0,20.0,0.0,67.0,10.0,80.0,10.0,87.0,15.0,Encompassing
783,0,7.0,58.0,19190.227377067808,23865.611364467895,36.0,2.0,42.0,2.0,45.0,5.0,60.0,8.0,61.0,8.0,69.0,7.0,58.0,4.0,20.0,1.0,61.0,10.0,80.0,11.0,85.0,17.0,Encompassing
784,0,6.0,55.0,22855.6172243118,27733.899346653823,25.0,2.0,21.0,2.0,46.0,4.0,52.0,7.0,61.0,7.0,66.0,6.0,56.0,3.0,20.0,0.0,56.0,9.0,80.0,10.0,87.0,15.0,Encompassing
785,0,6.0,55.0,25133.629914778812,38381.74102895664,39.0,2.0,21.0,2.0,41.0,4.0,52.0,7.0,58.0,7.0,69.0,6.0,58.0,4.0,20.0,1.0,61.0,9.0,80.0,10.0,87.0,14.0,Encompassing
786,0,6.0,55.0,33982.06217983261,43982.49317726746,36.0,1.0,33.0,2.0,43.0,4.0,44.0,6.0,58.0,7.0,66.0,6.0,56.0,3.0,20.0,0.0,67.0,9.0,80.0,8.0,83.0,14.0,Paleo
787,0,6.0,59.0,25850.581343174395,29044.10149434658,46.0,2.0,50.0,2.0,45.0,4.0,56.0,7.0,58.0,7.0,72.0,6.0,58.0,3.0,20.0,0.0,61.0,9.0,80.0,10.0,85.0,14.0,Encompassing
788,0,7.0,60.0,23069.2069327998,26928.36320252399,43.0,2.0,42.0,2.0,46.0,4.0,60.0,7.0,61.0,8.0,72.0,8.0,58.0,4.0,20.0,1.0,61.0,10.0,80.0,11.0,89.0,17.0,Encompassing
789,0,8.0,59.0,15346.3490129184,23643.199794146287,43.0,3.0,46.0,2.0,45.0,5.0,60.0,8.0,58.0,9.0,72.0,9.0,58.0,5.0,20.0,1.0,61.0,11.0,80.0,13.0,87.0,19.0,Encompassing
790,0,6.0,53.0,19909.394138776195,27352.7320078705,32.0,2.0,17.0,2.0,39.0,4.0,56.0,6.0,61.0,7.0,62.0,7.0,56.0,3.0,20.0,0.0,56.0,10.0,80.0,10.0,85.0,15.0,Encompassing
